ENSG00000251562,ENSG00000167996,ENSG00000087086,ENSG00000198804,target_type
4.913648,5.1129823,5.485793,4.111858,alternatively activated macrophage
4.37595,7.8846693,2.0965147,4.6144137,classical monocyte
5.1755157,6.0679946,5.15002,4.680913,inflammatory macrophage
5.399089,6.7417593,4.744633,4.3094773,alternatively activated macrophage
4.141856,4.6946373,4.827025,3.859458,myeloid cell
5.251811,6.7165546,4.7423644,4.9846706,inflammatory macrophage
4.9839964,6.020107,4.1508203,4.185368,alternatively activated macrophage
5.2025814,5.9251466,4.80796,4.5468345,classical monocyte
4.6318707,5.7346315,3.3821487,5.0656304,classical monocyte
5.155369,7.0457554,5.4506187,3.4762473,alternatively activated macrophage
4.677559,6.2498794,4.6280255,4.833831,inflammatory macrophage
5.0136266,6.4815526,4.829147,5.0019407,inflammatory macrophage
5.426026,6.468536,5.2920694,4.8678656,alternatively activated macrophage
5.921607,6.9242663,5.148906,4.5893593,classical monocyte
4.650472,6.0381956,4.3930264,4.8826685,inflammatory macrophage
4.970029,6.913002,4.809975,4.172963,inflammatory macrophage
5.4682574,6.191413,5.3807836,4.6718016,alternatively activated macrophage
5.325018,6.452798,5.3348227,4.665718,classical monocyte
5.2625456,6.1574116,5.084867,4.5924015,alternatively activated macrophage
4.9691753,6.419537,4.7477674,4.931225,non-classical monocyte
5.1701226,6.515157,5.1332955,4.4272056,alternatively activated macrophage
5.2028046,7.0175247,4.317637,4.3013296,inflammatory macrophage
5.202444,6.4204316,4.48236,4.824999,classical monocyte
5.3684177,6.213048,6.0592313,4.4994535,macrophage
5.5085487,6.7441716,5.2545433,4.211097,alternatively activated macrophage
5.663096,6.550837,4.122605,5.1022506,conventional dendritic cell
5.1178756,5.8662643,4.575678,5.2636623,classical monocyte
4.9483366,5.4692945,3.074864,5.099143,conventional dendritic cell
4.414981,6.7587447,3.8643956,4.449655,alternatively activated macrophage
4.4349732,6.2207565,4.0354185,4.8364787,alternatively activated macrophage
5.1728573,6.631257,3.672151,4.839963,inflammatory macrophage
5.4966445,3.0964515,4.8498087,4.564733,alternatively activated macrophage
5.2082663,6.5193224,5.5342407,4.4164233,alternatively activated macrophage
3.633764,4.313615,5.647407,4.313615,myeloid cell
5.5187564,6.3385444,5.268587,5.1539807,inflammatory macrophage
5.3301473,5.7208295,4.7096615,4.965441,alternatively activated macrophage
5.244139,6.2124486,4.454213,5.130664,classical monocyte
4.6700983,6.5066876,4.0341845,4.9949813,conventional dendritic cell
5.516996,5.938999,4.756138,4.4713182,inflammatory macrophage
5.453431,4.001265,5.1923504,5.287155,macrophage
4.421585,6.992586,3.9899168,4.6737704,classical monocyte
5.298237,6.6807737,4.2606506,4.318684,alternatively activated macrophage
5.285784,6.7588925,3.224935,4.70756,conventional dendritic cell
5.3260536,6.972961,5.350035,4.3067527,alternatively activated macrophage
5.222669,6.5384674,4.1752024,4.1580806,inflammatory macrophage
5.263676,6.5833883,4.1596107,4.4109836,conventional dendritic cell
5.464431,5.663219,4.404091,4.884885,alternatively activated macrophage
5.339331,6.790932,4.361231,4.5860214,inflammatory macrophage
4.491311,6.9510913,3.5327852,4.7004833,inflammatory macrophage
4.672521,6.567945,3.8119526,4.7643523,inflammatory macrophage
5.055641,6.821233,4.522436,4.4764333,inflammatory macrophage
5.384599,5.51561,3.8810217,5.1875334,classical monocyte
4.94625,6.0758367,4.319981,4.9539766,inflammatory macrophage
4.3964515,6.1260414,4.2190824,4.8586793,inflammatory macrophage
5.3201456,7.1992197,5.172508,4.620431,classical monocyte
5.214598,5.7153206,5.121798,4.878331,inflammatory macrophage
4.523358,7.162775,4.041815,4.838847,inflammatory macrophage
6.140575,6.140575,5.7045417,4.913648,macrophage
4.091483,6.006302,3.954225,4.586955,conventional dendritic cell
4.6151204,5.906043,5.1044292,4.5245023,alternatively activated macrophage
5.499961,6.2379932,4.915438,4.493654,alternatively activated macrophage
5.349769,6.040539,4.9741845,4.051967,inflammatory macrophage
4.4952126,5.1228924,4.8117876,5.0444875,classical monocyte
4.3464327,6.3500466,4.733707,4.2147503,alternatively activated macrophage
5.1780076,5.369392,5.2076945,3.2206695,alternatively activated macrophage
5.643954,6.1517453,5.211662,4.900664,classical monocyte
5.3140044,6.132225,4.905675,4.51973,inflammatory macrophage
4.9583316,6.037921,3.3662214,4.881083,conventional dendritic cell
4.360648,2.6839328,3.7359467,1.7133512,plasmacytoid dendritic cell
5.3846602,5.915115,5.0458546,4.614041,conventional dendritic cell
5.2590246,5.965153,4.9704647,4.5149727,alternatively activated macrophage
5.487999,6.055177,6.8020406,4.7359715,macrophage
5.9488306,6.481177,5.7322545,5.1794686,non-classical monocyte
5.451787,5.3783975,5.720528,4.651218,alternatively activated macrophage
4.467117,5.7366858,3.3778796,4.758692,conventional dendritic cell
5.8427534,5.591512,5.757207,4.79868,macrophage
5.463981,6.008346,5.176468,4.5742025,classical monocyte
5.2722783,5.2560134,4.8170743,4.7999735,classical monocyte
5.319132,5.9387197,5.1504774,4.7178264,inflammatory macrophage
5.2851114,5.541555,4.8562655,4.5229,inflammatory macrophage
5.1145716,6.3066216,4.8865466,4.232199,alternatively activated macrophage
4.650082,5.7682414,3.218726,4.6101246,conventional dendritic cell
5.221686,6.040721,5.4297585,4.564136,inflammatory macrophage
3.4965076,6.1262736,4.789762,3.539641,conventional dendritic cell
3.5813758,5.587761,3.919471,2.364048,conventional dendritic cell
5.424304,5.5492187,5.9204125,4.51688,classical monocyte
4.4277315,6.5020814,5.0985513,4.976029,inflammatory macrophage
4.912376,5.845842,3.3177564,4.8214145,conventional dendritic cell
4.994555,5.318467,5.258452,4.2947383,alternatively activated macrophage
5.244424,6.8858223,5.110266,4.771788,alternatively activated macrophage
5.3488183,6.4976215,5.1836915,4.7059736,macrophage
4.6123857,6.337527,4.7314057,4.5243616,alternatively activated macrophage
3.7390203,6.5546956,3.8958342,4.092802,alternatively activated macrophage
4.550535,6.531205,4.942972,4.256933,alternatively activated macrophage
4.9729815,6.224259,4.923326,4.4423547,alternatively activated macrophage
4.540051,5.8920364,3.677853,4.74022,conventional dendritic cell
5.309622,5.6737256,5.36261,4.83636,inflammatory macrophage
5.0010624,6.0174994,3.4290004,4.303476,conventional dendritic cell
5.4977665,4.9845877,5.6037335,4.5825377,classical monocyte
5.375266,6.3683004,6.031435,5.0971737,non-classical monocyte
5.494145,6.4604883,5.284657,4.55095,alternatively activated macrophage
3.3482773,6.7871466,3.8201756,4.6764016,conventional dendritic cell
2.986785,6.152776,2.8195713,4.8454247,myeloid dendritic cell
4.8112316,6.0433116,4.969099,4.929377,alternatively activated macrophage
5.4693146,4.6488767,6.2036853,4.8206244,alternatively activated macrophage
5.49193,6.426411,5.5426917,4.602607,conventional dendritic cell
4.9150968,5.842634,4.9570527,2.5402925,conventional dendritic cell
5.4586205,6.3509855,6.2658763,3.9220715,macrophage
5.5658493,6.107859,4.659506,4.324713,conventional dendritic cell
4.452434,5.2000194,5.094343,4.6149707,alternatively activated macrophage
5.6377854,5.6445413,6.035253,4.505048,alternatively activated macrophage
5.626945,5.781244,4.716039,4.498001,classical monocyte
5.418572,5.0411267,5.327191,4.651506,alternatively activated macrophage
5.791997,6.4595566,4.9643974,4.2782083,alternatively activated macrophage
5.396961,4.9555583,5.1889224,4.005462,alternatively activated macrophage
5.2847595,5.5562897,5.0264373,4.3289256,alternatively activated macrophage
5.0220575,6.1613736,4.545652,4.8935566,classical monocyte
5.421457,5.122349,5.4323974,4.506296,alternatively activated macrophage
6.005823,5.6856866,5.2507286,4.87899,classical monocyte
5.8123865,6.168536,4.7807074,4.3742175,inflammatory macrophage
5.6628823,6.0531178,5.3809934,4.7872505,non-classical monocyte
4.9424896,5.8935995,4.974183,4.5850396,conventional dendritic cell
4.916833,6.0562882,3.5005891,4.774858,conventional dendritic cell
4.8966856,4.6483507,5.060757,3.979715,alternatively activated macrophage
4.946532,6.0358286,5.34507,4.8761024,inflammatory macrophage
4.5152345,5.784408,5.701155,4.76538,alternatively activated macrophage
5.438428,5.63865,5.6355696,4.707597,macrophage
4.853009,6.8825383,5.178331,4.5512943,alternatively activated macrophage
4.377918,6.200998,3.240241,4.1442685,conventional dendritic cell
4.9867153,6.1937447,5.003989,4.578125,inflammatory macrophage
4.7763386,6.425455,5.6367226,4.472092,inflammatory macrophage
6.139805,5.8822045,4.9963403,4.8324738,classical monocyte
5.05926,6.519527,5.3862886,4.6756916,inflammatory macrophage
5.4361143,6.028263,4.892734,4.319859,conventional dendritic cell
5.481192,5.297046,4.8807235,4.5375834,classical monocyte
3.4236412,5.514803,4.472431,2.907659,conventional dendritic cell
5.1950674,6.339159,5.750865,4.5561895,alternatively activated macrophage
3.753788,6.9714785,1.2602235,2.61235,myeloid dendritic cell
5.3734713,5.007806,5.1610007,4.3746896,alternatively activated macrophage
5.2639956,5.6826086,3.4220726,4.5760098,conventional dendritic cell
5.1339245,5.912326,4.3938713,4.9021616,conventional dendritic cell
5.2615395,5.91974,4.4970098,4.863929,inflammatory macrophage
5.444748,6.3610334,4.9747496,4.6031923,inflammatory macrophage
5.321345,6.3586364,4.6497173,3.6628,inflammatory macrophage
4.810088,6.7287207,4.7944694,2.1527967,macrophage
4.0847616,5.704519,2.7189443,5.066246,myeloid cell
6.1575594,6.3520985,5.9255834,5.009244,macrophage
5.0248547,5.7274075,3.976321,4.8128443,conventional dendritic cell
5.285792,5.5390787,5.1778913,4.381671,alternatively activated macrophage
6.1700225,5.3840714,5.715574,4.7498913,alternatively activated macrophage
4.8971534,5.58085,3.3965209,4.885745,conventional dendritic cell
5.175221,6.5683265,4.384687,4.553994,conventional dendritic cell
5.0301523,5.737772,4.7505655,4.726679,inflammatory macrophage
5.001015,6.5017548,5.2228117,4.36435,alternatively activated macrophage
5.699675,5.162393,5.442552,4.7476234,alternatively activated macrophage
5.6439652,5.6754603,4.9077325,4.9172316,classical monocyte
4.611295,5.0240664,4.799925,4.688112,alternatively activated macrophage
4.1721845,3.952888,5.038618,3.2787578,alternatively activated macrophage
5.284594,5.4965434,4.992973,4.187687,alternatively activated macrophage
4.834439,5.6102815,5.0140653,4.665101,inflammatory macrophage
5.5129237,5.9106703,4.471465,4.549243,classical monocyte
5.246799,5.7010155,4.585773,4.855276,conventional dendritic cell
5.2481217,5.7276993,3.4230917,4.576851,conventional dendritic cell
4.7717333,4.7333527,5.082141,4.499307,alternatively activated macrophage
5.117081,5.098502,4.92114,5.0922318,classical monocyte
5.044939,5.044939,5.4708858,5.0534678,alternatively activated macrophage
5.1112623,5.8403773,4.0888095,4.616522,conventional dendritic cell
4.9874635,5.9264345,5.489646,4.6056952,inflammatory macrophage
4.887332,6.936365,5.576701,4.651397,alternatively activated macrophage
5.7439413,5.6801014,4.315444,4.8539333,classical monocyte
5.9082003,5.74164,5.642111,4.7904305,alternatively activated macrophage
6.124477,5.5709786,6.2464314,4.5464115,macrophage
5.2092304,5.803587,4.9029007,4.5611134,inflammatory macrophage
4.893639,5.3366795,3.8747325,4.808543,conventional dendritic cell
2.210128,7.714793,5.317738,4.5029793,alternatively activated macrophage
5.1199565,5.6845865,5.0969296,4.6305885,alternatively activated macrophage
5.0372486,5.4405475,5.09515,4.738422,alternatively activated macrophage
5.014092,6.566978,5.1773877,4.279436,alternatively activated macrophage
5.4267545,6.195273,4.7556453,4.105168,inflammatory macrophage
4.8795443,5.954168,4.933947,4.8463864,inflammatory macrophage
4.7760744,5.4548545,4.316434,3.9639552,alternatively activated macrophage
5.395911,5.911775,5.324788,4.684244,alternatively activated macrophage
5.073646,6.0287976,4.885497,4.6687884,inflammatory macrophage
5.079088,6.134681,3.533854,4.6291795,conventional dendritic cell
4.4216,6.28744,4.475034,4.274004,alternatively activated macrophage
4.8019757,6.5481358,4.988311,4.237729,alternatively activated macrophage
5.75177,5.646107,5.29654,4.5010495,classical monocyte
5.043452,5.972818,5.224697,4.6827745,alternatively activated macrophage
4.6933985,5.5854707,5.2457724,4.6759653,inflammatory macrophage
5.0785327,6.056787,4.6970367,4.452728,alternatively activated macrophage
4.572613,6.7807913,5.033653,4.2950554,alternatively activated macrophage
5.5848207,6.6957636,4.312795,4.6115756,inflammatory macrophage
4.7429237,5.2867703,5.0715823,5.016752,alternatively activated macrophage
4.8771777,5.837531,4.2172074,4.850715,conventional dendritic cell
5.1775956,6.069637,4.7577033,4.4553833,alternatively activated macrophage
4.7803717,6.4410515,4.706123,4.6259155,classical monocyte
4.9037156,6.1805654,5.1661434,2.8068051,macrophage
4.81525,7.2637315,4.5941305,3.3663309,alternatively activated macrophage
5.5954046,5.753563,5.3682866,4.80602,conventional dendritic cell
5.1451807,6.2709312,4.4044204,4.8835177,macrophage
5.362108,5.9220448,5.0484614,4.6151204,inflammatory macrophage
5.2184825,6.2175703,4.5013847,4.401215,inflammatory macrophage
5.054702,5.6384044,5.431586,4.6468415,alternatively activated macrophage
4.6104827,5.5888653,5.591132,4.9062104,inflammatory macrophage
4.8873377,6.099313,5.0541625,4.509465,alternatively activated macrophage
5.2920237,5.5311403,3.3888814,4.757255,conventional dendritic cell
5.515897,5.6142077,4.868109,4.7327814,classical monocyte
5.3381853,5.365454,5.7139683,4.5018406,alternatively activated macrophage
5.142061,4.9302564,5.8162,4.7591457,alternatively activated macrophage
4.8975463,5.636472,5.2462606,5.0053186,inflammatory macrophage
4.894475,5.9280434,4.7750688,4.7033806,inflammatory macrophage
5.294925,6.211617,4.6986074,4.719041,classical monocyte
5.2801294,5.6813173,5.63373,4.0955606,alternatively activated macrophage
5.239946,5.940463,5.20934,4.8295836,conventional dendritic cell
3.3125494,5.630415,4.7115936,3.137486,conventional dendritic cell
4.9171844,5.7527676,4.93445,4.756979,alternatively activated macrophage
4.9822593,5.9962883,4.2072806,4.5881677,inflammatory macrophage
5.418863,5.6317472,5.0049877,4.4439907,inflammatory macrophage
5.573764,6.0837326,5.5998964,4.6843166,alternatively activated macrophage
4.8964396,6.2473173,4.876786,4.3204007,inflammatory macrophage
4.5743384,5.4073243,4.296514,4.9500537,conventional dendritic cell
4.9085274,6.228953,5.002051,4.7054095,inflammatory macrophage
5.321134,5.5688767,4.254104,5.0276265,conventional dendritic cell
5.380936,6.1937313,5.0262322,4.846356,conventional dendritic cell
5.076594,5.609919,5.1698537,4.6762724,inflammatory macrophage
5.114515,5.9828515,4.5636888,4.837423,conventional dendritic cell
3.4496002,6.785753,2.7877176,4.9286666,mast cell
5.295144,6.341023,5.3041086,4.760365,classical monocyte
5.168264,6.085037,3.8475451,4.7055497,conventional dendritic cell
5.2999935,6.213285,3.9986646,4.0953836,alternatively activated macrophage
4.628165,5.722468,5.096995,4.8154907,inflammatory macrophage
5.894495,5.9465113,5.8396235,4.6217227,macrophage
4.906674,2.5391273,4.177112,3.583681,myeloid dendritic cell
3.7388809,2.2203095,2.8576398,0.0,plasmacytoid dendritic cell
5.1866007,5.3399525,4.010521,4.464335,conventional dendritic cell
5.161871,5.9915357,4.3920474,4.835593,conventional dendritic cell
5.458605,6.4813986,4.882128,5.1396146,non-classical monocyte
4.6575003,5.665489,3.466661,4.4824047,conventional dendritic cell
4.6710296,6.4912677,4.270235,3.919533,alternatively activated macrophage
4.5307264,6.248687,5.0356035,4.62358,inflammatory macrophage
5.4374704,6.6606493,5.068562,4.5018096,classical monocyte
4.6271677,6.8781905,4.4513865,4.3037343,alternatively activated macrophage
4.873168,6.2056847,4.9982147,4.1810093,inflammatory macrophage
5.6891203,6.6407175,5.370452,4.5239177,classical monocyte
4.3685775,5.7950406,2.8297064,5.092316,conventional dendritic cell
4.99124,6.9489894,2.9582818,3.625132,mast cell
5.089086,5.887703,3.4429817,5.089086,conventional dendritic cell
5.085064,6.1193275,4.285166,4.475125,inflammatory macrophage
6.5884504,5.604548,5.581105,4.3609457,classical monocyte
5.4670954,5.409913,5.980859,4.7357683,alternatively activated macrophage
4.8158636,6.4586377,4.9472833,4.355936,conventional dendritic cell
5.4586735,6.6944857,4.8417535,3.5168965,conventional dendritic cell
5.377072,6.2613797,4.746718,4.6746135,inflammatory macrophage
5.1864758,5.591993,5.231434,4.2466846,classical monocyte
